ID;ID_ATRIBUTO;Type;SKU;Name;Published;Is featured?;Visibility in catalog;Short description;description;In stock?;Stock;Backorders allowed?;Sold individually?;Weight (lbs);Allow customer reviews?;Sale price;Regular price;Categories;Images
1514;1537;variation;WS01-XS-Yellow;Gwyn Endurance Tee-XS-Yellow;1;0;visible;;<p>When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.</p> <p>&bull;;;;;;;;;;
1367;1538;variable;WS02;Gabrielle Micro Sleeve Top;1;0;visible;This is a variable product called a Gabrielle Micro Sleeve Top;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1361;1539;variation;WS02-L-Blue;Gabrielle Micro Sleeve Top-L-Blue;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1362;1540;variation;WS02-L-Green;Gabrielle Micro Sleeve Top-L-Green;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1363;1541;variation;WS02-L-Red;Gabrielle Micro Sleeve Top-L-Red;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1358;1542;variation;WS02-M-Blue;Gabrielle Micro Sleeve Top-M-Blue;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1359;1543;variation;WS02-M-Green;Gabrielle Micro Sleeve Top-M-Green;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1360;1544;variation;WS02-M-Red;Gabrielle Micro Sleeve Top-M-Red;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1355;1545;variation;WS02-S-Blue;Gabrielle Micro Sleeve Top-S-Blue;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1356;1546;variation;WS02-S-Green;Gabrielle Micro Sleeve Top-S-Green;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1357;1547;variation;WS02-S-Red;Gabrielle Micro Sleeve Top-S-Red;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1364;1548;variation;WS02-XL-Blue;Gabrielle Micro Sleeve Top-XL-Blue;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1365;1549;variation;WS02-XL-Green;Gabrielle Micro Sleeve Top-XL-Green;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1366;1550;variation;WS02-XL-Red;Gabrielle Micro Sleeve Top-XL-Red;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1352;1551;variation;WS02-XS-Blue;Gabrielle Micro Sleeve Top-XS-Blue;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1353;1552;variation;WS02-XS-Green;Gabrielle Micro Sleeve Top-XS-Green;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1354;1553;variation;WS02-XS-Red;Gabrielle Micro Sleeve Top-XS-Red;1;0;visible;;<p>Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.</p> <p>&bull;;;;;;;;;;
1383;1554;variable;WS03;Iris Workout Top;1;0;visible;This is a variable product called a Iris Workout Top;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1377;1555;variation;WS03-L-Blue;Iris Workout Top-L-Blue;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1378;1556;variation;WS03-L-Green;Iris Workout Top-L-Green;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1379;1557;variation;WS03-L-Red;Iris Workout Top-L-Red;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1374;1558;variation;WS03-M-Blue;Iris Workout Top-M-Blue;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1375;1559;variation;WS03-M-Green;Iris Workout Top-M-Green;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1376;1560;variation;WS03-M-Red;Iris Workout Top-M-Red;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1371;1561;variation;WS03-S-Blue;Iris Workout Top-S-Blue;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1372;1562;variation;WS03-S-Green;Iris Workout Top-S-Green;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1373;1563;variation;WS03-S-Red;Iris Workout Top-S-Red;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1380;1564;variation;WS03-XL-Blue;Iris Workout Top-XL-Blue;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1381;1565;variation;WS03-XL-Green;Iris Workout Top-XL-Green;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1382;1566;variation;WS03-XL-Red;Iris Workout Top-XL-Red;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1368;1567;variation;WS03-XS-Blue;Iris Workout Top-XS-Blue;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1369;1568;variation;WS03-XS-Green;Iris Workout Top-XS-Green;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1370;1569;variation;WS03-XS-Red;Iris Workout Top-XS-Red;1;0;visible;;<p>The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.</p> <p>&bull;;;;;;;;;;
1399;1570;variable;WS04;Layla Tee;1;0;visible;This is a variable product called a Layla Tee;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1393;1571;variation;WS04-L-Blue;Layla Tee-L-Blue;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1394;1572;variation;WS04-L-Green;Layla Tee-L-Green;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1395;1573;variation;WS04-L-Red;Layla Tee-L-Red;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1390;1574;variation;WS04-M-Blue;Layla Tee-M-Blue;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1391;1575;variation;WS04-M-Green;Layla Tee-M-Green;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1392;1576;variation;WS04-M-Red;Layla Tee-M-Red;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1387;1577;variation;WS04-S-Blue;Layla Tee-S-Blue;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1388;1578;variation;WS04-S-Green;Layla Tee-S-Green;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1389;1579;variation;WS04-S-Red;Layla Tee-S-Red;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1396;1580;variation;WS04-XL-Blue;Layla Tee-XL-Blue;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1397;1581;variation;WS04-XL-Green;Layla Tee-XL-Green;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1398;1582;variation;WS04-XL-Red;Layla Tee-XL-Red;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1384;1583;variation;WS04-XS-Blue;Layla Tee-XS-Blue;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1385;1584;variation;WS04-XS-Green;Layla Tee-XS-Green;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1386;1585;variation;WS04-XS-Red;Layla Tee-XS-Red;1;0;visible;;<p>Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.</p> <p>&bull;;;;;;;;;;
1543;1586;variable;WS05;Desiree Fitness Tee;1;0;visible;This is a variable product called a Desiree Fitness Tee;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1537;1587;variation;WS05-L-Black;Desiree Fitness Tee-L-Black;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1538;1588;variation;WS05-L-Orange;Desiree Fitness Tee-L-Orange;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1539;1589;variation;WS05-L-Yellow;Desiree Fitness Tee-L-Yellow;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1534;1590;variation;WS05-M-Black;Desiree Fitness Tee-M-Black;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1535;1591;variation;WS05-M-Orange;Desiree Fitness Tee-M-Orange;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1536;1592;variation;WS05-M-Yellow;Desiree Fitness Tee-M-Yellow;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1531;1593;variation;WS05-S-Black;Desiree Fitness Tee-S-Black;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1532;1594;variation;WS05-S-Orange;Desiree Fitness Tee-S-Orange;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1533;1595;variation;WS05-S-Yellow;Desiree Fitness Tee-S-Yellow;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1540;1596;variation;WS05-XL-Black;Desiree Fitness Tee-XL-Black;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1541;1597;variation;WS05-XL-Orange;Desiree Fitness Tee-XL-Orange;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
1542;1598;variation;WS05-XL-Yellow;Desiree Fitness Tee-XL-Yellow;1;0;visible;;<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p> <p>&bull;;;;;;;;;;
